fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,cosine,19.0,100.0,0.947937305912155,0.9680227253348425,0.461716890335083
mean,cosine,32.0,1.0,1.1394988419416074,1.0595746779062787,0.14572596549987793
mean,cosine,32.0,2.0,1.0228398653393256,1.0081125554759622,0.1492171287536621
mean,cosine,32.0,3.0,0.9839644507117825,0.9876606944047034,0.15493392944335938
mean,cosine,32.0,4.0,0.9679686556263798,0.9799486937971339,0.16476893424987793
mean,cosine,32.0,5.0,0.9583670921838993,0.975415756997897,0.15510821342468262
mean,cosine,32.0,7.0,0.9500626290710977,0.9698465306039618,0.1636197566986084
mean,cosine,32.0,10.0,0.9436849852887648,0.9661095515770924,0.16906189918518066
mean,cosine,32.0,14.0,0.9411381010015998,0.9662239798810327,0.19866681098937988
mean,cosine,32.0,19.0,0.9407171351737388,0.9654158250750632,0.2136220932006836
mean,cosine,32.0,27.0,0.9396428336873044,0.964475926086141,0.2508721351623535
mean,cosine,32.0,37.0,0.9404515562441075,0.9644866371279319,0.26914501190185547
mean,cosine,32.0,52.0,0.9422075247281378,0.9654762620291767,0.30637407302856445
mean,cosine,32.0,72.0,0.9454053659326378,0.9670610631699998,0.37816715240478516
mean,cosine,32.0,100.0,0.9492006619096657,0.9690756856943534,0.46125268936157227
mean,cosine,52.0,1.0,1.1369822015316706,1.0544588847514662,0.14509987831115723
mean,cosine,52.0,2.0,1.022123747883041,1.0080654462926892,0.1456470489501953
mean,cosine,52.0,3.0,0.9868557114199363,0.9920787973523855,0.1468977928161621
mean,cosine,52.0,4.0,0.9708234263238295,0.9804291479377342,0.15492606163024902
mean,cosine,52.0,5.0,0.9622411716641469,0.9753773270561354,0.15585088729858398
