fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,cosine,1.0,3.0,1.0855030518470778,1.0259052577982306,0.1937110424041748
mean,cosine,1.0,4.0,1.0614824151274844,1.0155483125919396,0.22034096717834473
mean,cosine,1.0,5.0,1.0491860447180938,1.0094068502824391,0.22367119789123535
mean,cosine,1.0,7.0,1.0334669345469816,1.0017326884959625,0.23719286918640137
mean,cosine,1.0,10.0,1.023656454249054,0.9967702841689066,0.25954270362854004
mean,cosine,1.0,14.0,1.0158367025996218,0.9925594722706618,0.30681490898132324
mean,cosine,1.0,19.0,1.011566399777007,0.9908141215333127,0.37494516372680664
mean,cosine,1.0,27.0,1.0074693243976216,0.9886982261918227,0.5514497756958008
mean,cosine,1.0,37.0,1.00467332863331,0.9882096248197169,0.5096549987792969
mean,cosine,1.0,52.0,1.0033333948176693,0.9877664803139838,0.6652441024780273
mean,cosine,1.0,72.0,1.002222061468543,0.9876407318861321,0.8884730339050293
mean,cosine,1.0,100.0,1.0013564011593912,0.9869881338457078,1.1376559734344482
mean,cosine,2.0,1.0,1.2305895983877713,1.0990811995676169,0.18174099922180176
mean,cosine,2.0,2.0,1.1058011275599913,1.036728800803323,0.1792142391204834
mean,cosine,2.0,3.0,1.0640873027150313,1.0169784840331173,0.19400978088378906
mean,cosine,2.0,4.0,1.0381848251686865,1.005496770303062,0.22292804718017578
mean,cosine,2.0,5.0,1.0282636067163597,0.9988377557802653,0.22058486938476562
mean,cosine,2.0,7.0,1.0143862221589832,0.9929701775009611,0.23671507835388184
mean,cosine,2.0,10.0,1.0072130901758236,0.9896526332039876,0.2603111267089844
mean,cosine,2.0,14.0,1.000229216427232,0.9861579430453016,0.29407691955566406
mean,cosine,2.0,19.0,0.9978880237553215,0.9858316941303855,0.35294485092163086
mean,cosine,2.0,27.0,0.9964294671997223,0.9848559203834402,0.4259929656982422
mean,cosine,2.0,37.0,0.9949247178711381,0.9839425658423641,0.5122413635253906
mean,cosine,2.0,52.0,0.9953977564235486,0.9841477815177704,0.6386909484863281
mean,cosine,2.0,72.0,0.9955503547187003,0.9843508242896936,0.8642439842224121
mean,cosine,2.0,100.0,0.9965246613424528,0.9849142460886229,1.128218173980713
mean,cosine,3.0,1.0,1.2140288131751116,1.094345698569405,0.19663095474243164
mean,cosine,3.0,2.0,1.082209763647209,1.029117512463136,0.18604493141174316
mean,cosine,3.0,3.0,1.041339319499501,1.0053578102021425,0.1932380199432373
mean,cosine,3.0,4.0,1.0194815871729648,0.9945891491106176,0.21161222457885742
mean,cosine,3.0,5.0,1.005676432312986,0.9893030629641574,0.2200000286102295
mean,cosine,3.0,7.0,0.9919758481392918,0.9835347515281448,0.2291567325592041
mean,cosine,3.0,10.0,0.9832236261553936,0.9785246447645074,0.2563750743865967
mean,cosine,3.0,14.0,0.9789020170222068,0.9768636330339311,0.29601597785949707
mean,cosine,3.0,19.0,0.9763836166248568,0.9753949456848762,0.33486104011535645
mean,cosine,3.0,27.0,0.9752518403941652,0.9753977473489462,0.40845584869384766
mean,cosine,3.0,37.0,0.9763174721314934,0.9759909153293692,0.4924187660217285
mean,cosine,3.0,52.0,0.9795227163493958,0.9774445450595118,0.6588551998138428
mean,cosine,3.0,72.0,0.9826836613966534,0.9793801534552303,0.8915081024169922
mean,cosine,3.0,100.0,0.9865472452164387,0.9808193462679033,1.134549856185913
mean,cosine,4.0,1.0,1.1872180524943452,1.0793843381501018,0.23403215408325195
mean,cosine,4.0,2.0,1.0601959168716033,1.0205753265664155,0.20062637329101562
mean,cosine,4.0,3.0,1.016801076815432,0.9977596570989196,0.1989271640777588
mean,cosine,4.0,4.0,0.9988285263107282,0.9870943852745513,0.2069072723388672
mean,cosine,4.0,5.0,0.9868849903656747,0.9831789330539762,0.2284069061279297
mean,cosine,4.0,7.0,0.9753049755901426,0.9766092448503519,0.2722492218017578
mean,cosine,4.0,10.0,0.9669250138944847,0.9737783466828259,0.28237080574035645
mean,cosine,4.0,14.0,0.9624808897809929,0.9719437776115257,0.3013317584991455
mean,cosine,4.0,19.0,0.9624956327454479,0.9722619489764085,0.3558039665222168
mean,cosine,4.0,27.0,0.9635513470039474,0.9730005731067263,0.4945502281188965
mean,cosine,4.0,37.0,0.9667581484210835,0.9746488844714439,0.5835340023040771
mean,cosine,4.0,52.0,0.970612098905856,0.9775085469128942,0.7037999629974365
mean,cosine,4.0,72.0,0.9756539056616376,0.9796971805921602,0.8620150089263916
mean,cosine,4.0,100.0,0.9811217809270113,0.9816012777928347,1.1471993923187256
mean,cosine,7.0,1.0,1.1727874499041815,1.0705767402932378,0.1875011920928955
mean,cosine,7.0,2.0,1.0474472870794798,1.009890719832114,0.19146275520324707
mean,cosine,7.0,3.0,1.0069891183818827,0.9926715128058566,0.1996932029724121
mean,cosine,7.0,4.0,0.9859544616388447,0.9811901799476229,0.20543503761291504
mean,cosine,7.0,5.0,0.9740127602949211,0.9755752558244837,0.23286771774291992
mean,cosine,7.0,7.0,0.9644451511211176,0.9714297998477689,0.23046183586120605
mean,cosine,7.0,10.0,0.958363487876864,0.9703131772206841,0.25791096687316895
mean,cosine,7.0,14.0,0.9571791480348667,0.9691001982317311,0.29777097702026367
mean,cosine,7.0,19.0,0.9554633882523678,0.967981104906751,0.3380260467529297
mean,cosine,7.0,27.0,0.957513209327421,0.9695865850965917,0.44409704208374023
mean,cosine,7.0,37.0,0.9618207479495926,0.9707594142861543,0.5297489166259766
mean,cosine,7.0,52.0,0.9664078756353378,0.9726377328057826,0.6658267974853516
mean,cosine,7.0,72.0,0.9718186231058755,0.9750977436069057,0.8691771030426025
mean,cosine,7.0,100.0,0.9776093856491868,0.9771893377879207,1.1457252502441406
mean,cosine,12.0,1.0,1.1778884698207093,1.0673003767262055,0.18436574935913086
mean,cosine,12.0,2.0,1.0453597856351193,1.0114482976755768,0.18775701522827148
mean,cosine,12.0,3.0,1.0029657339424751,0.9915051834981005,0.19150805473327637
mean,cosine,12.0,4.0,0.9805857120696577,0.9810289973043974,0.2087259292602539
mean,cosine,12.0,5.0,0.971216794520687,0.9753486115050827,0.22889280319213867
mean,cosine,12.0,7.0,0.9605207541190165,0.9697387706709553,0.2407381534576416
mean,cosine,12.0,10.0,0.9554789920845034,0.9684912355044031,0.2658360004425049
mean,cosine,12.0,14.0,0.9534410407886652,0.9681132627905709,0.2957339286804199
mean,cosine,12.0,19.0,0.9549713836323772,0.9690298333986518,0.3390679359436035
mean,cosine,12.0,27.0,0.9590821512377448,0.9706717682232624,0.42454099655151367
mean,cosine,12.0,37.0,0.963618798560131,0.9724410014402016,0.4997830390930176
mean,cosine,12.0,52.0,0.9687331603729937,0.9745117391301951,0.6838867664337158
mean,cosine,12.0,72.0,0.9750486350161415,0.9769746214106083,0.8494760990142822
mean,cosine,12.0,100.0,0.9813524664793547,0.9793221996310918,1.1246271133422852
mean,cosine,19.0,1.0,1.1626047905356747,1.065628433986533,0.18149304389953613
mean,cosine,19.0,2.0,1.0416070086399463,1.0103692232975496,0.1950531005859375
mean,cosine,19.0,3.0,0.9997663542101651,0.9915031256343183,0.20284104347229004
mean,cosine,19.0,4.0,0.979698140280546,0.982226498127153,0.2214510440826416
mean,cosine,19.0,5.0,0.9699773329859198,0.9761470946949736,0.21697521209716797
mean,cosine,19.0,7.0,0.9612902300083951,0.9721703271904698,0.2399601936340332
mean,cosine,19.0,10.0,0.9564634595990723,0.9697575772014273,0.27469706535339355
mean,cosine,19.0,14.0,0.9553189468821806,0.9685025358380824,0.30231380462646484
mean,cosine,19.0,19.0,0.9571734704069474,0.9698653326956538,0.3375530242919922
mean,cosine,19.0,27.0,0.9615741890658487,0.9712415301372279,0.4235818386077881
mean,cosine,19.0,37.0,0.9661862455498126,0.9732477411679833,0.5098750591278076
mean,cosine,19.0,52.0,0.9720998919578412,0.9755490626897189,0.6476731300354004
mean,cosine,19.0,72.0,0.9791101979127725,0.9784255306195836,1.0173251628875732
mean,cosine,19.0,100.0,0.9845547477419994,0.9802349582436205,1.1170759201049805
mean,cosine,32.0,1.0,1.1626644027981698,1.070367474688284,0.18279695510864258
mean,cosine,32.0,2.0,1.0364251413251906,1.0096199674291366,0.19939899444580078
mean,cosine,32.0,3.0,0.9966665778234279,0.9920447229219057,0.19948291778564453
mean,cosine,32.0,4.0,0.9769770636005853,0.9840758995019235,0.23521924018859863
mean,cosine,32.0,5.0,0.9681284858927386,0.9781425561083746,0.22925710678100586
mean,cosine,32.0,7.0,0.9605498651400856,0.9727615495450186,0.24878978729248047
mean,cosine,32.0,10.0,0.9530969299447959,0.9683576988037937,0.27442502975463867
mean,cosine,32.0,14.0,0.9544674289860936,0.9692822377820023,0.32929491996765137
mean,cosine,32.0,19.0,0.9561271983940376,0.9689706376260098,0.3444390296936035
mean,cosine,32.0,27.0,0.9594015509366607,0.9704160249665901,0.4357621669769287
mean,cosine,32.0,37.0,0.9647594469451978,0.9728427987129692,0.5287990570068359
mean,cosine,32.0,52.0,0.9716340080499318,0.9754587073949134,0.6597890853881836
mean,cosine,32.0,72.0,0.978307959742344,0.9778285921761131,0.8726680278778076
mean,cosine,32.0,100.0,0.9846295265029237,0.9801773571704857,1.1270320415496826
mean,cosine,52.0,1.0,1.1642926965612896,1.0677055994410918,0.18873000144958496
mean,cosine,52.0,2.0,1.0349776154149661,1.0110251501931462,0.1952202320098877
mean,cosine,52.0,3.0,0.9947160033202035,0.9927836650695059,0.21793293952941895
mean,cosine,52.0,4.0,0.9758468730858458,0.9825052215487937,0.21993207931518555
