fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,cosine,3.0,1.0,1.079271641104572,1.0431234108953709,0.6898620128631592
mean,cosine,3.0,2.0,0.9797814393148542,0.9956463227367072,0.5020558834075928
mean,cosine,3.0,3.0,0.9488827173327585,0.9812170665169825,0.5547490119934082
mean,cosine,3.0,4.0,0.9343459053222574,0.974333170174137,0.5800447463989258
mean,cosine,3.0,5.0,0.9257741166425305,0.9713141790041158,0.6280889511108398
mean,cosine,3.0,7.0,0.9179327075213877,0.9674094916301857,0.6855719089508057
mean,cosine,3.0,10.0,0.912337301342362,0.9652779791980579,0.8249189853668213
mean,cosine,3.0,14.0,0.9097506955662193,0.9641032113940087,0.9676640033721924
mean,cosine,3.0,19.0,0.9090826446684931,0.964069275801358,1.1530728340148926
mean,cosine,3.0,27.0,0.9098485565442553,0.964599064465115,2.3860249519348145
mean,cosine,3.0,37.0,0.9111150241202625,0.9654194828072173,2.701462984085083
mean,cosine,3.0,52.0,0.9126964858666202,0.9663473152303711,4.948201894760132
mean,cosine,3.0,72.0,0.914964577904725,0.9675274806015415,8.000217199325562
mean,cosine,3.0,100.0,0.9172678772748408,0.9685254839026838,13.757584810256958
mean,cosine,4.0,1.0,1.0825198866708474,1.0486262344497386,0.6792612075805664
mean,cosine,4.0,2.0,0.980395719058764,0.9978986196179318,0.5023410320281982
mean,cosine,4.0,3.0,0.948862069167492,0.9827163244351732,0.5666370391845703
mean,cosine,4.0,4.0,0.9333951090628136,0.9745003149840046,0.5734481811523438
mean,cosine,4.0,5.0,0.9245085231074242,0.9703757771430525,0.6256170272827148
mean,cosine,4.0,7.0,0.9148577027277544,0.9653814299351369,0.6875200271606445
mean,cosine,4.0,10.0,0.9089893238390075,0.9626086043846285,0.8196969032287598
mean,cosine,4.0,14.0,0.9058556471180804,0.9608576093485043,0.9639208316802979
mean,cosine,4.0,19.0,0.9045845990519259,0.9605211071611162,1.1868412494659424
mean,cosine,4.0,27.0,0.9045178426114532,0.9606104193073136,1.4476261138916016
mean,cosine,4.0,37.0,0.9052766000327306,0.9611179337653719,3.1125237941741943
mean,cosine,4.0,52.0,0.9071031110601127,0.962065388604582,5.401111841201782
mean,cosine,4.0,72.0,0.9094355856536236,0.96309700280906,8.289947986602783
mean,cosine,4.0,100.0,0.9121865037171542,0.9644000207776183,13.603417873382568
mean,cosine,7.0,1.0,1.0850602391481055,1.0499387592673475,0.6862771511077881
mean,cosine,7.0,2.0,0.9817415979199404,0.9986010018050342,0.5126230716705322
mean,cosine,7.0,3.0,0.9499386967978276,0.9829471673901378,0.5608360767364502
mean,cosine,7.0,4.0,0.9337663118491081,0.975031084871925,0.6329689025878906
