fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,cosine,2.0,100.0,0.9577110421375012,0.9720608490592366,0.5918798446655273
mean,cosine,3.0,1.0,1.153770421732568,1.0777901133399612,0.17734813690185547
mean,cosine,3.0,2.0,1.029088502403023,1.0130859639241532,0.17538189888000488
mean,cosine,3.0,3.0,0.9931381168596705,0.9946899363748772,0.17867779731750488
mean,cosine,3.0,4.0,0.9739084266107823,0.9835795208877054,0.18906021118164062
mean,cosine,3.0,5.0,0.9649335620516941,0.9785069059341729,0.17914509773254395
mean,cosine,3.0,7.0,0.9551619127718329,0.9732128537924553,0.18794012069702148
mean,cosine,3.0,10.0,0.9461563330776812,0.9682231184365062,0.20720171928405762
mean,cosine,3.0,14.0,0.9412532333061859,0.965789289018358,0.23793506622314453
mean,cosine,3.0,19.0,0.9402594612598622,0.9653045673390463,0.2528870105743408
mean,cosine,3.0,27.0,0.9409994451463497,0.9663002523059743,0.2803061008453369
mean,cosine,3.0,37.0,0.9418742908863715,0.9678298844608965,0.32389211654663086
mean,cosine,3.0,52.0,0.9446160111922228,0.9697102869688706,0.3805696964263916
mean,cosine,3.0,72.0,0.9470583580399969,0.9710204422689471,0.5515100955963135
mean,cosine,3.0,100.0,0.9499604156421576,0.9727091126027212,0.543532133102417
mean,cosine,4.0,1.0,1.1501909946891442,1.066172486279536,0.1677722930908203
mean,cosine,4.0,2.0,1.0278533154063436,1.0098798864528884,0.1826467514038086
mean,cosine,4.0,3.0,0.9897400028466077,0.988578460957252,0.17206716537475586
mean,cosine,4.0,4.0,0.9723784732951005,0.9815271876262516,0.1838970184326172
mean,cosine,4.0,5.0,0.9612138739919018,0.9762095299546977,0.1816267967224121
mean,cosine,4.0,7.0,0.9507608242708503,0.971903114557054,0.18989014625549316
mean,cosine,4.0,10.0,0.9433355155175193,0.9676217383103707,0.2034912109375
mean,cosine,4.0,14.0,0.9387933833207102,0.9658474244539539,0.23351812362670898
mean,cosine,4.0,19.0,0.9381294931581003,0.9662945291855074,0.2332749366760254
mean,cosine,4.0,27.0,0.938663518289475,0.9671667412621899,0.26803088188171387
mean,cosine,4.0,37.0,0.9394029908186218,0.9681842536358631,0.2952079772949219
mean,cosine,4.0,52.0,0.9413214577782382,0.9699253126493902,0.3877570629119873
mean,cosine,4.0,72.0,0.94427574756383,0.9713896957543213,0.6451582908630371
mean,cosine,4.0,100.0,0.9472841901728263,0.9728915048866471,0.566180944442749
mean,cosine,7.0,1.0,1.143009904211936,1.0726439861472883,0.18279600143432617
mean,cosine,7.0,2.0,1.0222264139297492,1.0110308243453532,0.17071199417114258
mean,cosine,7.0,3.0,0.9869090511995617,0.9938510891372131,0.17146515846252441
mean,cosine,7.0,4.0,0.9684491859303386,0.9817003118746888,0.18385791778564453
mean,cosine,7.0,5.0,0.9594852224835201,0.9776235098988701,0.1786789894104004
mean,cosine,7.0,7.0,0.9482900768913597,0.9704463160361686,0.20190882682800293
mean,cosine,7.0,10.0,0.9406832770528959,0.9660136134824275,0.2481250762939453
mean,cosine,7.0,14.0,0.9383323094828926,0.9644541539395465,0.31728410720825195
mean,cosine,7.0,19.0,0.9368342889910679,0.9642331314194641,0.33205699920654297
mean,cosine,7.0,27.0,0.9369182397968443,0.9643681936423127,0.29305195808410645
mean,cosine,7.0,37.0,0.9372451430312984,0.9651052989751184,0.35379505157470703
mean,cosine,7.0,52.0,0.938669094907348,0.9668145475921283,0.6229908466339111
mean,cosine,7.0,72.0,0.9415603103888864,0.9687187492578857,0.7312710285186768
mean,cosine,7.0,100.0,0.9450619515242737,0.9708612399822475,0.6858420372009277
mean,cosine,12.0,1.0,1.1307923234487736,1.0675104128619708,0.1726818084716797
mean,cosine,12.0,2.0,1.016933048831195,1.0118269075854425,0.1728200912475586
mean,cosine,12.0,3.0,0.9789371288595449,0.9896960430869621,0.17256402969360352
mean,cosine,12.0,4.0,0.9608961918700881,0.9805417979529508,0.1868610382080078
mean,cosine,12.0,5.0,0.9530884959657954,0.9757910298708339,0.20044803619384766
